2137	58
3889	53
10953	56
11224	1
7649	56
6911	29
9458	47
12951	37
8949	28
14130	39
10359	5
9904	53
10887	0
10209	47
14929	31
7804	58
7858	53
15391	51
11265	53
11593	53
6973	19
14948	23
12556	21
672	53
14180	58
4984	53
7666	33
2314	53
13650	45
8449	27
10289	6
14126	22
3971	47
10029	29
4924	53
14082	34
15152	34
5617	46
3709	54
14745	33
14330	25
7105	28
7682	4
3383	27
4505	58
5476	13
7121	28
5465	53
9405	31
10328	30
5856	20
14815	53
9381	58
4543	58
9285	53
4341	53
3697	62
11837	53
9641	52
13160	56
9844	58
4776	21
1533	66
864	52
6831	66
5972	66
14202	66
11946	56
536	53
1758	38
1601	3
12073	48
4252	0
8837	3
4766	48
7359	58
9771	29
10558	53
6252	58
426	53
2524	58
1106	0
13533	53
14780	65
8189	56
11444	53
11898	56
8017	20
5548	48
5166	66
10901	0
14520	23
8590	2
9860	29
9027	53
3933	66
9954	1
14841	58
470	66
3767	42
3487	5
7608	29
12662	57
7864	48
4261	55
11072	58
6496	56
7208	57
8525	53
2303	38
10301	43
13081	53
2824	24
15358	53
14569	38
7596	56
1605	66
14694	54
5816	25
6623	53
10082	23
504	16
430	53
14508	64
14391	29
3227	22
2326	58
13150	37
5164	4
12971	22
3146	30
5718	53
9277	53
13429	56
2574	49
14376	30
8564	53
9446	58
3353	53
7640	29
14379	45
8094	42
1676	53
4937	20
3602	58
14405	38
8936	53
10360	58
4902	43
8377	53
2883	56
652	11
12799	51
3492	56
9511	54
7360	45
8646	49
8467	53
9775	56
3354	58
14350	45
8855	54
14813	53
6155	45
7428	38
5053	53
10573	56
6156	6
9577	4
3425	43
1639	43
1042	45
6554	56
12614	54
14195	53
8953	54
14621	45
8547	12
578	26
11308	53
2390	38
582	45
9215	51
12564	53
2742	29
790	38
4876	59
4955	56
14125	65
3382	22
2338	43
644	53
5713	10
9344	58
9024	47
12363	48
2904	42
14325	35
1414	0
2366	52
2153	53
784	63
1736	58
8596	33
5633	19
8042	53
15329	56
9705	48
14636	16
15397	33
2168	20
6906	64
10284	26
15280	13
4267	6
15062	53
10522	65
12380	56
476	1
4045	53
10013	38
4993	53
1191	51
6518	3
11441	16
14382	36
4085	25
712	57
14997	8
520	16
714	10
5624	54
2491	58
10010	58
7896	53
514	58
5405	25
3211	53
3335	27
2245	20
9068	29
6810	58
1481	53
11877	6
3141	62
7052	56
6525	34
13690	56
529	13
11109	49
1719	38
5452	56
10542	29
9476	53
2642	33
11374	0
7568	54
1659	10
9923	48
5643	29
10928	36
465	53
1917	57
2684	58
2251	51
3895	22
6436	53
12315	56
5288	51
6759	48
5872	16
14211	53
13099	51
659	1
1148	23
8456	56
478	58
2745	45
1039	56
2624	30
13967	3
4762	33
7607	45
4514	28
13657	27
1852	45
5012	47
7439	29
13347	3
7124	52
6055	29
6173	53
7855	42
13006	23
6153	30
13356	45
2949	26
5731	1
4903	58
10447	53
2710	30
1559	31
9895	54
14181	28
9951	52
9354	53
10969	1
5393	58
2213	48
12875	3
13133	48
2301	6
11275	64
5494	12
8763	58
5590	53
8764	28
4551	41
15049	33
13054	48
523	58
9114	44
8129	38
8573	57
4010	58
2096	53
599	58
7366	45
9868	56
6500	6
3483	38
8106	48
11944	48
9453	59
13773	38
10792	56
3608	34
13780	22
4322	5
10247	53
2610	28
4332	58
2162	41
9271	37
4097	1
15367	28
14950	3
2539	53
4635	65
7856	53
13416	0
3943	3
3486	29
11547	53
2510	58
11764	48
12873	53
8643	62
5297	33
10009	31
11900	58
2687	6
5189	31
12190	2
4569	18
6423	58
4754	53
2777	5
8183	34
11500	53
14029	65
12094	53
8342	53
3863	1
12036	18
3035	1
4948	3
14169	44
1310	29
5434	49
15276	40
2210	0
5052	25
7460	13
14222	53
12128	56
6421	31
9762	39
10654	12
3825	58
1328	56
15245	37
9846	34
11935	58
1329	31
9015	53
4567	38
13456	1
3888	34
1626	58
13658	53
13927	53
3107	23
12818	53
10719	58
13944	56
10015	20
9380	58
9417	3
1871	57
12177	44
2912	0
13561	4
8351	58
13551	1
12549	53
2865	30
2850	20
693	27
11535	53
11549	22
10439	66
5331	18
2698	52
11622	38
7629	52
15332	28
4906	34
2999	52
7085	36
10407	53
14852	48
8859	53
10251	0
14594	1
12431	63
8872	59
6262	60
12377	54
6425	56
1043	25
1819	46
11744	58
12788	44
8090	16
8095	58
1812	9
8624	56
6910	53
12684	58
5579	33
4340	30
10395	6
5813	6
4087	53
11560	63
9076	62
7883	56
10141	58
10997	58
7362	10
14137	52
5534	11
13158	3
6105	45
14649	55
14184	63
8701	21
13660	38
14207	49
2402	53
12062	54
3917	58
2377	27
9281	45
5306	46
10874	53
6224	38
4925	53
2549	47
2346	58
1077	6
10961	42
7248	58
2046	56
12153	42
10841	0
14349	58
11970	58
5276	12
2562	11
5317	11
5144	52
5716	11
14615	53
9104	30
9679	58
5514	58
9518	58
13242	44
5801	38
15099	12
8109	58
3289	58
7987	47
4655	58
12805	34
7799	63
6643	51
4837	53
7284	44
8099	37
11931	53
13389	53
1029	0
2796	48
4424	56
15376	44
10547	53
1717	58
7445	30
12855	59
13816	38
5971	22
13744	5
3640	12
11700	44
7515	47
12742	52
14618	46
8756	58
9454	38
5278	64
3786	64
3095	34
13083	15
7209	58
12116	28
14187	47
13280	56
14619	23
10508	2
3918	0
12052	58
1584	56
10934	31
3143	57
3437	58
7525	45
12105	36
10348	51
8952	0
3561	28
941	38
818	63
1376	53
7536	16
11083	55
8337	49
6573	56
9917	53
1258	32
1402	48
494	34
12205	58
7485	57
4458	62
14949	53
651	0
9475	58
8044	0
9136	53
7474	52
9091	2
12290	53
9019	56
9628	3
4966	34
7899	32
4292	33
8378	34
13928	34
5314	31
11791	0
1457	58
1556	32
1098	53
5151	10
7415	25
9967	20
8971	48
2594	20
14375	31
9218	57
8907	57
1972	58
12296	33
5480	0
12879	23
2512	52
10891	53
8165	28
13045	19
3689	53
7330	52
13910	58
7841	52
6473	53
13769	0
817	56
438	31
5374	23
13182	56
3018	12
11031	1
5846	34
12811	58
3523	13
10746	33
4829	58
7730	32
14981	23
10677	30
4698	53
4323	48
1190	53
7742	53
10091	47
15267	20
2469	44
8961	30
11316	53
9905	27
8787	26
2538	4
13784	53
4372	58
9993	44
14417	58
1710	6
6303	53
15303	44
2878	6
12963	44
3705	44
4443	45
3549	37
14900	58
13177	4
5680	53
3129	40
6804	30
4769	37
10880	47
6801	20
9959	45
8463	3
11294	24
13341	44
14832	38
15176	4
5313	38
14087	58
4147	38
453	44
5864	43
429	6
5598	53
13424	22
15005	44
7840	44
4041	24
10832	45
2660	20
1476	53
2266	44
7110	47
13419	47
10840	53
2959	44
10750	5
13296	11
15074	45
9500	45
10760	44
11848	6
7454	6
15158	6
11066	24
14597	56
3327	6
5826	54
10927	45
14466	45
4880	44
3243	53
1142	37
8956	53
2930	47
11214	40
11222	44
11841	44
4633	6
10504	49
5785	24
15127	53
12734	49
13001	47
10749	53
7175	45
549	30
797	30
6598	34
1599	53
2072	54
7847	32
10451	48
477	34
7223	12
9989	51
1593	57
8738	31
2623	52
9200	53
7408	48
4575	53
12524	37
11658	48
12944	30
12803	28
3931	47
10129	58
8108	58
11591	56
4275	36
11820	36
5712	56
13359	23
6646	57
2059	9
11936	38
2640	58
2505	56
13783	53
8889	30
1088	56
6125	54
6154	53
13422	58
809	12
8706	23
8990	52
9093	58
5999	48
9966	52
13291	56
3659	53
13845	38
6136	2
11455	31
524	64
3201	48
6956	34
8829	48
4510	43
2983	25
7264	53
6297	22
6268	22
14114	13
6505	53
3458	19
2736	42
4701	36
14767	64
5481	23
15058	53
2901	48
5805	1
4916	53
4610	12
6086	37
12164	31
5623	58
604	28
14431	16
475	26
8005	36
11899	22
9398	23
6216	53
10092	33
1361	56
5908	29
2513	58
7021	52
6832	1
10332	34
6083	23
7921	20
9614	53
3729	16
2215	54
5179	12
3679	56
13643	52
8201	53
13073	52
6248	53
5702	44
11508	58
2337	44
8878	1
9898	53
4022	1
11103	56
12350	20
8285	25
7789	18
14564	53
3720	64
6953	53
7077	34
14140	22
5762	53
14244	56
7002	42
1018	58
8724	15
631	53
5316	53
14786	53
1478	34
10803	34
7374	16
992	58
4548	56
4722	46
11082	51
10981	12
12477	23
14086	36
7787	58
10115	3
3461	42
8883	53
11442	3
14937	22
4494	58
4131	53
12202	39
3118	45
8775	45
10187	0
11069	58
3341	0
2996	58
9826	62
13909	31
4031	53
13260	56
3588	53
13213	18
9788	22
3952	34
3501	40
4730	42
3519	48
6539	18
11445	34
798	16
1725	3
6034	22
4572	33
1548	53
8034	23
4687	25
7015	28
11089	56
783	47
2994	58
5774	54
3785	0
9099	36
9183	43
10339	18
5566	23
2592	64
11842	58
2989	58
6464	58
6399	36
13069	56
7570	54
15149	56
3239	25
464	47
13482	47
8905	58
2288	53
4025	23
14022	56
1135	58
5181	52
4216	53
8879	50
1628	58
12997	23
9653	58
10713	58
4393	57
8282	53
10125	64
8152	52
3573	64
14855	64
4054	38
6278	56
15201	64
9784	51
679	19
8446	28
8609	32
8438	58
8938	58
12083	54
11678	46
8020	58
561	53
3190	18
13476	58
3528	59
10853	58
10657	62
8120	37
13277	38
8825	25
1933	53
12454	53
6575	54
14634	53
2819	58
13185	58
13677	2
15300	11
12992	53
6902	53
12698	47
10488	16
2095	58
6907	53
6686	52
2614	7
14223	48
3517	30
6733	53
11602	53
7611	58
14891	56
1982	0
15177	52
7198	53
8319	52
10633	51
2670	0
8857	0
12856	54
826	53
9697	31
10370	5
8009	33
3049	53
3280	58
9559	48
9859	58
8234	56
6962	20
5578	54
11178	58
3320	29
6315	29
15278	34
4175	57
2579	51
4617	0
692	30
3317	40
13132	34
10119	48
865	0
13497	3
7396	49
2782	58
7196	58
5715	1
8173	52
460	2
12352	51
11033	22
4630	48
13063	58
9701	48
975	34
3397	0
12069	53
3475	16
12591	53
12753	0
13059	31
12616	58
13695	52
4634	53
2152	48
6652	48
9968	0
3264	0
8806	58
3764	51
9715	52
5378	58
11486	11
5443	58
8151	48
7218	56
3730	34
5198	55
9234	53
2100	1
11427	19
15231	29
5044	1
5734	48
11656	0
3514	53
1208	51
14595	38
1324	34
11965	2
15411	65
10309	54
13167	54
4042	12
2116	51
10861	47
562	57
7886	13
14951	57
6370	57
2724	0
4805	11
13536	53
12540	53
4374	33
11796	13
8892	53
4768	34
10992	12
13051	1
4820	34
436	53
9836	63
11510	58
12519	36
11801	20
12188	0
13076	58
14307	12
5093	27
6976	33
10946	58
6878	54
3240	53
5309	56
7246	58
4380	58
5487	58
13693	52
13064	62
7614	44
3558	53
5719	16
3812	58
5755	58
13199	57
8453	64
1874	58
724	0
7714	34
10426	49
3061	58
13798	53
7664	52
3503	48
11470	36
13614	54
4676	0
10755	52
1380	54
6635	53
1251	52
11594	58
6660	34
8491	23
7103	2
8527	1
5777	30
1999	32
11170	58
4162	53
7658	34
8262	52
6430	53
4857	18
12368	58
15273	53
15361	38
13568	0
6503	38
6322	31
14249	1
486	53
3548	53
13354	3
1304	31
1923	54
1197	25
6811	33
7998	38
1124	0
4504	0
13860	10
4313	26
5919	56
8678	56
8078	29
630	0
11213	58
4107	34
10319	64
9220	58
2984	58
2104	58
13223	34
1397	53
8602	1
13039	1
3981	0
13850	18
9306	44
5552	54
11423	30
8670	53
7136	58
5457	58
10526	48
4236	48
3306	53
12421	53
6389	53
2166	23
9353	53
12563	53
14129	30
1217	58
9485	1
2834	34
9944	53
7562	58
8702	55
12171	28
13040	58
3340	66
11971	53
5605	63
7032	64
7971	56
4532	45
14316	57
1954	52
1822	35
10278	1
6885	53
8325	13
2598	62
11097	16
4464	0
1776	2
9123	53
10682	53
775	56
11661	53
5752	1
13814	25
9573	53
12049	52
892	0
1104	32
9079	53
6690	36
1802	58
13324	31
6122	58
571	52
7526	36
6462	0
3482	54
948	63
15095	58
8198	56
8534	53
2452	30
5355	48
8552	53
6830	30
10353	47
11819	57
11041	1
14480	53
4737	54
1721	54
7639	56
7405	54
6102	53
10790	48
5015	53
11032	56
10299	29
4900	58
14637	58
9633	54
7985	1
8708	63
11251	34
7943	54
3547	53
1317	38
8276	20
7763	36
928	34
3817	25
6486	25
991	0
3884	52
5875	60
2154	30
10282	53
14931	58
2449	0
4586	58
9950	0
6171	25
829	58
5128	58
7336	53
14926	36
8898	33
9007	23
9257	36
6384	54
13824	1
9233	58
13917	23
1070	57
10384	56
8146	43
6967	53
8408	0
3866	2
522	53
2359	65
598	53
6149	53
11548	58
4492	52
14561	25
9953	25
7532	53
7483	2
7377	54
6082	58
2175	20
9657	58
12871	57
7309	34
2120	58
2778	48
2666	35
4169	29
4647	33
15047	63
6787	38
7424	38
2649	25
1020	33
3346	1
4732	59
14151	60
5050	59
680	42
4234	48
2673	53
8070	53
8208	14
13970	30
12138	11
7282	56
1940	11
11962	51
11057	34
5737	31
1886	58
3456	45
14753	2
14506	11
2821	62
5315	59
8231	59
10240	3
2942	58
737	59
4058	45
14942	53
3708	21
14291	45
8751	59
2731	59
12904	24
10575	38
9328	59
5794	34
10502	32
3438	45
6877	53
6266	59
10423	30
5478	59
11551	31
4036	45
11410	56
11119	10
8908	2
3731	0
12726	45
3102	47
5642	38
14772	38
4734	59
11539	60
4685	59
6327	30
13303	25
2422	45
5410	47
14365	45
1976	13
1001	44
4047	37
4828	47
9773	45
12143	56
10923	47
12636	59
6137	44
6706	30
5051	59
501	59
9459	38
1713	38
11373	45
10053	53
1134	59
1193	59
2354	8
3684	59
9733	53
12812	56
5979	17
1573	0
2432	58
8039	58
5660	34
9534	49
414	49
8428	62
8821	62
3811	28
1490	48
4064	64
1420	12
12154	36
4806	22
7686	0
8187	52
6631	0
2860	58
1244	48
6619	47
1489	58
10551	66
13807	53
13620	53
4808	62
415	23
8770	20
15202	54
2352	0
8154	28
1179	53
9900	54
9551	22
10532	45
9894	25
13859	58
6940	48
15373	16
11469	22
7476	25
9214	38
7371	16
4765	1
10269	19
11846	31
5389	0
1566	44
5177	53
14563	56
5539	49
5440	23
6050	30
427	52
5699	56
14555	20
2341	2
3034	34
8846	2
3542	58
2587	2
6702	29
4170	20
9897	12
1957	58
8548	0
13760	12
12603	45
2167	13
3294	48
785	0
11573	38
5632	16
12301	6
14956	49
11558	53
2918	1
8535	10
12321	34
1216	48
4751	54
7039	30
6955	49
3740	66
7254	22
8488	57
7115	47
3480	26
14592	14
700	31
4103	45
2798	13
8041	48
11906	33
3258	31
11927	0
8275	7
4084	52
1537	57
6853	53
4060	48
5781	28
1312	30
14654	0
5472	38
3656	54
8886	47
12446	56
9414	58
943	0
12239	52
13771	37
4594	58
11448	11
3370	48
1480	53
7712	48
10241	0
10651	65
9216	53
2282	12
5009	1
3441	13
3845	20
4917	49
1646	0
7165	9
3307	11
5131	47
6469	57
9266	0
8194	53
5544	31
4228	33
5067	0
5391	30
3977	51
2493	49
14088	53
7412	12
10409	3
2409	62
13198	16
4265	51
14729	49
2726	62
842	49
8320	53
4152	0
10895	56
3531	0
2973	49
3551	30
973	28
12170	38
10780	34
3028	1
8134	52
11411	44
12450	52
3194	58
6614	38
8229	30
9049	20
6064	0
3352	53
6895	34
4593	57
5549	17
3409	48
11192	53
4748	48
12545	58
9229	51
3648	36
11297	53
13609	52
7141	0
5688	0
3253	0
3633	0
10213	53
7487	48
13204	58
1685	49
13631	53
6558	53
13888	53
8224	58
11957	22
13679	58
6613	18
6807	49
8381	1
3251	58
915	25
3978	11
8673	53
3587	52
12314	16
9004	51
13050	65
4272	25
3631	66
7719	58
8814	55
9466	66
14938	9
12757	53
6628	51
14879	48
4970	58
3024	62
7356	10
6864	12
2081	13
2704	3
7504	9
9565	34
14720	58
7852	0
9030	0
6223	56
6169	28
9558	53
15197	36
9270	4
9436	0
5830	54
11227	53
12100	53
10386	53
12406	0
11807	16
1683	53
4782	19
12061	58
1130	1
1811	32
4832	53
1847	20
4530	30
3681	3
9976	53
1239	0
9646	28
6790	28
9625	36
5230	51
12127	44
6237	36
1643	62
3872	0
13873	4
5321	36
7669	31
6894	44
5307	31
6359	52
3837	30
3214	6
11679	56
10725	38
3179	53
12687	62
9017	53
4935	53
7489	53
10302	51
14174	47
5891	12
2953	53
1362	56
14296	38
9590	2
5522	58
11461	0
9753	44
13236	31
2053	58
525	13
6773	53
2283	20
4151	25
5038	58
10670	1
7628	58
4738	33
4783	56
10175	0
3795	60
7881	30
1211	0
8362	44
9562	53
14414	29
1859	57
10744	58
8895	48
10566	61
12619	21
10577	58
10936	4
15179	53
8071	20
11073	53
9631	57
14144	20
10958	34
12796	0
2526	48
7083	57
3865	62
8875	53
6617	36
2863	31
4938	53
622	29
5154	11
2568	30
4018	32
2599	34
4971	0
6795	1
9523	58
519	27
4039	3
661	18
548	26
763	0
2794	38
7710	46
11496	54
9791	11
9748	0
2170	53
3309	20
7170	53
5367	53
9501	62
15001	58
10587	64
2080	36
4565	57
4138	53
6641	25
10496	25
4183	56
14773	53
4222	58
3800	22
13852	28
5462	53
13406	20
14576	20
8998	53
1131	17
14628	52
7652	31
14491	23
8750	33
6383	36
10866	58
9622	53
8332	45
6441	0
3164	52
10569	20
4740	23
5818	53
3734	56
4251	19
8365	33
3736	65
11945	2
7295	12
3312	13
10020	58
9943	45
14312	32
15405	22
5516	52
3056	62
7122	63
9175	44
6612	52
8341	51
540	65
2182	25
6563	23
12571	33
9830	23
5291	1
5168	12
882	16
10609	56
11257	34
3305	53
6647	49
5430	48
13480	19
5989	0
6065	19
4720	18
1401	31
701	20
12707	56
5232	17
13491	56
13827	49
10464	56
5365	23
1048	52
13734	17
10186	58
11028	1
3072	10
14817	49
12876	53
5703	27
